artist,album,track_title,track_n,lyric,line,year
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? In the clear yet? Good,37,2014
Taylor Swift,1989,Out of the Woods,4,(Are we out of the woods?),38,2014
Taylor Swift,1989,Out of the Woods,4,Remember when you hit the brakes too soon?,39,2014
Taylor Swift,1989,Out of the Woods,4,Twenty stitches in a hospital room,40,2014
Taylor Swift,1989,Out of the Woods,4,"When you started crying, baby, I did too",41,2014
Taylor Swift,1989,Out of the Woods,4,"When the sun came up, I was looking at you",42,2014
Taylor Swift,1989,Out of the Woods,4,Remember when you couldn't take the heat?,43,2014
Taylor Swift,1989,Out of the Woods,4,I walked out and said I'm setting you free,44,2014
Taylor Swift,1989,Out of the Woods,4,But the monsters turned out to be just trees,45,2014
Taylor Swift,1989,Out of the Woods,4,"When the sun came up, you were looking at me",46,2014
Taylor Swift,1989,Out of the Woods,4,"You were looking at me, ooh",47,2014
Taylor Swift,1989,Out of the Woods,4,You were looking at me,48,2014
Taylor Swift,1989,Out of the Woods,4,(Are we out of the woods yet? Are we out of the woods yet?),49,2014
Taylor Swift,1989,Out of the Woods,4,(Are we out of the woods yet? Are we out of the woods?),50,2014
Taylor Swift,1989,Out of the Woods,4,I remember,51,2014
Taylor Swift,1989,Out of the Woods,4,(Are we in the clear yet? Are we in the clear yet?),52,2014
Taylor Swift,1989,Out of the Woods,4,(Are we in the clear yet? In the clear yet? Good),53,2014
Taylor Swift,1989,Out of the Woods,4,"Oh, I remember!",54,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,55,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,56,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,57,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? In the clear yet? Good,58,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,59,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,60,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,61,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? In the clear yet? Good,62,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,63,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,64,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,65,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? In the clear yet? Good,66,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods yet?,67,2014
Taylor Swift,1989,Out of the Woods,4,Are we out of the woods yet? Are we out of the woods?,68,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? Are we in the clear yet?,69,2014
Taylor Swift,1989,Out of the Woods,4,Are we in the clear yet? In the clear yet? Good,70,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,People like you always want back,1,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,The love they gave away,2,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,And people like me wanna believe you,3,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,When you say you've changed,4,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,The more I think about it now,5,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,The less I know,6,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All I know is that you drove us,7,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Off the road,8,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,9,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was stay,10,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Had me in the palm of your hand,11,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Then why'd you have to go and lock me out when I let you in?,12,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,13,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now you say you want it back,14,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now that it's just too late,15,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,"Well, could've been easy",16,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),17,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),18,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),19,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),20,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was stay,21,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Here you are now calling me up,22,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,But I don't know what to say,23,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,I've been picking up the pieces,24,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Of the mess you made,25,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,People like you always want back,26,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,The love they pushed aside,27,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,But people like me are gone forever,28,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,When you say goodbye,29,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,30,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was stay,31,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Had me in the palm of your hand,32,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Then why'd you have to go and lock me out when I let you in?,33,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,34,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now you say you want it back,35,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now that it's just too late,36,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,"Well, could've been easy",37,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),38,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),39,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),40,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay! stay! stay! stay! stay!),41,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Let me remind you,42,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,This was what you wanted (Oh! Oh! Oh-oh-oh!),43,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,You ended it,44,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,You were all I wanted (Oh! Oh! Oh-oh-oh!),45,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,But not like this,46,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Not like this... not like this...,47,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Oh! All you had to do was!,48,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,49,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was stay,50,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Had me in the palm of your hand,51,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Then why'd you want to go and lock me out when I let you in?,52,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,53,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now you say you want it back,54,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now that it's just too late,55,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,"Well, could've been easy",56,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was,57,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,58,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was stay,59,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Had me in the palm of your hand,60,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Then why'd you have to go and lock me out when I let you in?,61,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,(Stay!) Hey,62,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now you say you want it back,63,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,Now that it's just too late (all you had to do was stay),64,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,"Well, could've been easy",65,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),66,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!) (ahh-ooh),67,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),68,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!) (Oo-oo-whoa),69,2014
Taylor Swift,1989,All You Had to Do Was Stay,5,All you had to do was (stay!),70,2014
Taylor Swift,1989,Shake It Off,6,I stay out too late,1,2014
Taylor Swift,1989,Shake It Off,6,Got nothing in my brain,2,2014
Taylor Swift,1989,Shake It Off,6,"That's what people say, mmm, mmm",3,2014
Taylor Swift,1989,Shake It Off,6,"That's what people say, mmm, mmm",4,2014
Taylor Swift,1989,Shake It Off,6,I go on too many dates,5,2014
Taylor Swift,1989,Shake It Off,6,But I can't make them stay,6,2014
Taylor Swift,1989,Shake It Off,6,"At least that's what people say, mmm, mmm",7,2014
Taylor Swift,1989,Shake It Off,6,"That's what people say, mmm, mmm",8,2014
Taylor Swift,1989,Shake It Off,6,But I keep cruisin',9,2014
Taylor Swift,1989,Shake It Off,6,"Can't stop, won't stop movin'",10,2014
Taylor Swift,1989,Shake It Off,6,It's like I got this music in my mind,11,2014
Taylor Swift,1989,Shake It Off,6,Saying it's gonna be alright,12,2014
Taylor Swift,1989,Shake It Off,6,"'Cause the players gonna play, play, play, play, play",13,2014
Taylor Swift,1989,Shake It Off,6,"And the haters gonna hate, hate, hate, hate, hate",14,2014
Taylor Swift,1989,Shake It Off,6,"Baby, I'm just gonna shake, shake, shake, shake, shake",15,2014
Taylor Swift,1989,Shake It Off,6,"I shake it off,  I shake it off",16,2014
Taylor Swift,1989,Shake It Off,6,"Heartbreakers gonna break, break, break, break, break",17,2014
Taylor Swift,1989,Shake It Off,6,"And the fakers gonna fake, fake, fake, fake, fake",18,2014
Taylor Swift,1989,Shake It Off,6,"Baby, I'm just gonna shake, shake, shake, shake, shake",19,2014
Taylor Swift,1989,Shake It Off,6,"I shake it off, I shake it off",20,2014
Taylor Swift,1989,Shake It Off,6,I never miss a beat,21,2014
Taylor Swift,1989,Shake It Off,6,I'm lightning on my feet,22,2014
Taylor Swift,1989,Shake It Off,6,"And that's what they don't see, mmm, mmm",23,2014
Taylor Swift,1989,Shake It Off,6,"That's what they don't see, mmm, mmm",24,2014
Taylor Swift,1989,Shake It Off,6,I'm dancing on my own (dancing on my own),25,2014
Taylor Swift,1989,Shake It Off,6,I make the moves up as I go (moves up as I go),26,2014
Taylor Swift,1989,Shake It Off,6,"And that's what they don't know, mmm, mmm",27,2014
Taylor Swift,1989,Shake It Off,6,"That's what they don't know, mmm, mmm",28,2014
Taylor Swift,1989,Shake It Off,6,But I keep cruisin',29,2014
Taylor Swift,1989,Shake It Off,6,"Can't stop, won't stop groovin'",30,2014
Taylor Swift,1989,Shake It Off,6,It's like I got this music in my mind,31,2014
Taylor Swift,1989,Shake It Off,6,Saying it's gonna be alright,32,2014
Taylor Swift,1989,Shake It Off,6,"'Cause the players gonna play, play, play, play, play",33,2014
Taylor Swift,1989,Shake It Off,6,"And the haters gonna hate, hate, hate, hate, hate",34,2014
Taylor Swift,1989,Shake It Off,6,"Baby, I'm just gonna shake, shake, shake, shake, shake",35,2014
Taylor Swift,1989,Shake It Off,6,"I shake it off,  I shake it off",36,2014
Taylor Swift,1989,Shake It Off,6,"Heartbreakers gonna break, break, break, break, break",37,2014
Taylor Swift,1989,Shake It Off,6,"And the fakers gonna fake, fake, fake, fake, fake",38,2014
Taylor Swift,1989,Shake It Off,6,"Baby, I'm just gonna shake, shake, shake, shake, shake",39,2014
Taylor Swift,1989,Shake It Off,6,"I shake it off, I shake it off",40,2014
Taylor Swift,1989,Shake It Off,6,"Shake it off, I shake it off",41,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",42,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",43,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",44,2014
Taylor Swift,1989,Shake It Off,6,"Hey, hey, hey",45,2014
Taylor Swift,1989,Shake It Off,6,Just think while you've been getting down and out about the liars,46,2014
Taylor Swift,1989,Shake It Off,6,"And dirty, dirty cheats of the world you could've been getting down to this sick beat",47,2014
Taylor Swift,1989,Shake It Off,6,My ex-man brought his new girlfriend,48,2014
Taylor Swift,1989,Shake It Off,6,"She's like, �Oh my God�, but I'm just gonna shake",49,2014
Taylor Swift,1989,Shake It Off,6,And to the fella over there with the hella good hair,50,2014
Taylor Swift,1989,Shake It Off,6,"Won't you come on over, baby, we can shake, shake, shake",51,2014
Taylor Swift,1989,Shake It Off,6,"Yeah, oh, oh, oh, oh",52,2014
Taylor Swift,1989,Shake It Off,6,"'Cause the players gonna play, play, play, play, play",53,2014
Taylor Swift,1989,Shake It Off,6,"And the haters gonna hate, hate, hate, hate, hate (haters gonna hate)",54,2014
Taylor Swift,1989,Shake It Off,6,"Baby, I'm just gonna shake, shake, shake, shake, shake",55,2014
Taylor Swift,1989,Shake It Off,6,"I shake it off,  I shake it off",56,2014
Taylor Swift,1989,Shake It Off,6,"Heartbreakers gonna break, break, break, break, break (mmhm)",57,2014
Taylor Swift,1989,Shake It Off,6,"And the fakers gonna fake, fake, fake, fake, fake (fake n' fake n' fake)",58,2014
Taylor Swift,1989,Shake It Off,6,"Baby, I'm just gonna shake, shake, shake, shake, shake",59,2014
Taylor Swift,1989,Shake It Off,6,"I shake it off, I shake it off",60,2014
Taylor Swift,1989,Shake It Off,6,"Shake it off, I shake it off",61,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",62,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",63,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",64,2014
Taylor Swift,1989,Shake It Off,6,"Shake it off, I shake it off",65,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",66,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",67,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off (yeah!)",68,2014
Taylor Swift,1989,Shake It Off,6,"Shake it off, I shake it off",69,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off (you got to)",70,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",71,2014
Taylor Swift,1989,Shake It Off,6,"I, I, I shake it off, I shake it off",72,2014
Taylor Swift,1989,I Wish You Would,7,"It's 2:00 AM, in your car",1,2014
Taylor Swift,1989,I Wish You Would,7,"Windows down, you pass my street, the memories start",2,2014
Taylor Swift,1989,I Wish You Would,7,You say it's in the past,3,2014
Taylor Swift,1989,I Wish You Would,7,You drive straight ahead,4,2014
Taylor Swift,1989,I Wish You Would,7,You're thinking that I hate you now,5,2014
Taylor Swift,1989,I Wish You Would,7,Cause you still don't know what I never said,6,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would come back,7,2014
Taylor Swift,1989,I Wish You Would,7,"Wish I never hung up the phone like I did, and I",8,2014
Taylor Swift,1989,I Wish You Would,7,Wish you knew that,9,2014
Taylor Swift,1989,I Wish You Would,7,"I'd never forget you as long as I live, and I",10,2014
Taylor Swift,1989,I Wish You Would,7,"Wish you were right here, right now",11,2014
Taylor Swift,1989,I Wish You Would,7,It's all good,12,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,13,2014
Taylor Swift,1989,I Wish You Would,7,"It's 2:00 AM, in my room",14,2014
Taylor Swift,1989,I Wish You Would,7,Headlights pass the window pane,15,2014
Taylor Swift,1989,I Wish You Would,7,I think of you,16,2014
Taylor Swift,1989,I Wish You Would,7,We're a crooked love,17,2014
Taylor Swift,1989,I Wish You Would,7,In a straight line down,18,2014
Taylor Swift,1989,I Wish You Would,7,Makes you want to run and hide,19,2014
Taylor Swift,1989,I Wish You Would,7,Then it makes you turn right back around,20,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would come back,21,2014
Taylor Swift,1989,I Wish You Would,7,"Wish I never hung up the phone like I did, and I",22,2014
Taylor Swift,1989,I Wish You Would,7,Wish you knew that,23,2014
Taylor Swift,1989,I Wish You Would,7,"I'd never forget you as long as I live, and I",24,2014
Taylor Swift,1989,I Wish You Would,7,"Wish you were right here, right now",25,2014
Taylor Swift,1989,I Wish You Would,7,It's all good,26,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,27,2014
Taylor Swift,1989,I Wish You Would,7,I wish we could go back,28,2014
Taylor Swift,1989,I Wish You Would,7,"And remember what we were fighting for, and I",29,2014
Taylor Swift,1989,I Wish You Would,7,Wish you knew that,30,2014
Taylor Swift,1989,I Wish You Would,7,"I miss you too much to be mad anymore, and I",31,2014
Taylor Swift,1989,I Wish You Would,7,"Wish you were right here, right now",32,2014
Taylor Swift,1989,I Wish You Would,7,It's all good,33,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,34,2014
Taylor Swift,1989,I Wish You Would,7,"(I, I, I-I, I, I, I wish I, wish I)",35,2014
Taylor Swift,1989,I Wish You Would,7,"(I, I, I-I, I, I, I wish I, wish I)",36,2014
Taylor Swift,1989,I Wish You Would,7,"(I, I, I-I, I, I, I wish I, wish I) x7",37,2014
Taylor Swift,1989,I Wish You Would,7,You always knew how to push my buttons,38,2014
Taylor Swift,1989,I Wish You Would,7,You give me everything and nothing,39,2014
Taylor Swift,1989,I Wish You Would,7,This mad mad love makes you come running,40,2014
Taylor Swift,1989,I Wish You Would,7,Stand back where you stood,41,2014
Taylor Swift,1989,I Wish You Would,7,"I wish you would, I wish you would",42,2014
Taylor Swift,1989,I Wish You Would,7,"(I wish you would, I wish you would)",43,2014
Taylor Swift,1989,I Wish You Would,7,"I wish you would, I wish you would",44,2014
Taylor Swift,1989,I Wish You Would,7,"(I wish you would, I wish you would)",45,2014
Taylor Swift,1989,I Wish You Would,7,"2:00 AM, here we are",46,2014
Taylor Swift,1989,I Wish You Would,7,"See your face, hear my voice in the dark",47,2014
Taylor Swift,1989,I Wish You Would,7,We're a crooked love,48,2014
Taylor Swift,1989,I Wish You Would,7,In a straight line down,49,2014
Taylor Swift,1989,I Wish You Would,7,Makes you wanna run and hide,50,2014
Taylor Swift,1989,I Wish You Would,7,But it made us turn right back around,51,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would come back,52,2014
Taylor Swift,1989,I Wish You Would,7,"Wish I never hung up the phone like I did, I",53,2014
Taylor Swift,1989,I Wish You Would,7,Wish you knew that,54,2014
Taylor Swift,1989,I Wish You Would,7,"I'd never forget you as long as I live, and I",55,2014
Taylor Swift,1989,I Wish You Would,7,"Wish you were right here, right now",56,2014
Taylor Swift,1989,I Wish You Would,7,It's all good,57,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,58,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would come back,59,2014
Taylor Swift,1989,I Wish You Would,7,"Wish I never hung up the phone like I did, I",60,2014
Taylor Swift,1989,I Wish You Would,7,Wish you knew that,61,2014
Taylor Swift,1989,I Wish You Would,7,"I'd never forget you as long as I live, and I",62,2014
Taylor Swift,1989,I Wish You Would,7,"Wish you were right here, right now",63,2014
Taylor Swift,1989,I Wish You Would,7,It's all good,64,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,65,2014
Taylor Swift,1989,I Wish You Would,7,I wish we could go back,66,2014
Taylor Swift,1989,I Wish You Would,7,"And remember what we were fighting for, and I",67,2014
Taylor Swift,1989,I Wish You Would,7,Wish you knew that,68,2014
Taylor Swift,1989,I Wish You Would,7,"I miss you too much to be mad anymore, and I",69,2014
Taylor Swift,1989,I Wish You Would,7,"Wish you were right here, right now",70,2014
Taylor Swift,1989,I Wish You Would,7,It's all good,71,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,72,2014
Taylor Swift,1989,I Wish You Would,7,"(I, I, I-I, I, I, I wish I, wish I) x8",73,2014
Taylor Swift,1989,I Wish You Would,7,You always knew how to push my buttons,74,2014
Taylor Swift,1989,I Wish You Would,7,You give me everything and nothing,75,2014
Taylor Swift,1989,I Wish You Would,7,This mad mad love makes you come running,76,2014
Taylor Swift,1989,I Wish You Would,7,Stand back where you stood,77,2014
Taylor Swift,1989,I Wish You Would,7,"I wish you would, I wish you would",78,2014
Taylor Swift,1989,I Wish You Would,7,"(I wish you would, I wish you would)",79,2014
Taylor Swift,1989,I Wish You Would,7,"I wish you would, I wish you would",80,2014
Taylor Swift,1989,I Wish You Would,7,"(I wish you would, I wish you would, I wish you would)",81,2014
Taylor Swift,1989,I Wish You Would,7,(I wish you would),82,2014
Taylor Swift,1989,I Wish You Would,7,I wish you would,83,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood",1,2014
Taylor Swift,1989,Bad Blood,8,You know it used to be mad love,2,2014
Taylor Swift,1989,Bad Blood,8,So take a look what you've done,3,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood, hey",4,2014
Taylor Swift,1989,Bad Blood,8,Now we've got problems,5,2014
Taylor Swift,1989,Bad Blood,8,And I don't think we can solve 'em,6,2014
Taylor Swift,1989,Bad Blood,8,You made a really deep cut,7,2014
Taylor Swift,1989,Bad Blood,8,"And baby, now we've got bad blood, hey!",8,2014
Taylor Swift,1989,Bad Blood,8,Did you have to do this?,9,2014
Taylor Swift,1989,Bad Blood,8,I was thinking that you could be trusted,10,2014
Taylor Swift,1989,Bad Blood,8,Did you have to ruin what was shiny?,11,2014
Taylor Swift,1989,Bad Blood,8,Now it's all rusted,12,2014
Taylor Swift,1989,Bad Blood,8,Did you have to hit me where I'm weak?,13,2014
Taylor Swift,1989,Bad Blood,8,"Baby, I couldn't breathe",14,2014
Taylor Swift,1989,Bad Blood,8,And rub it in so deep,15,2014
Taylor Swift,1989,Bad Blood,8,Salt in the wound like you're laughing right at me,16,2014
Taylor Swift,1989,Bad Blood,8,"Oh, it's so sad to",17,2014
Taylor Swift,1989,Bad Blood,8,Think about the good times,18,2014
Taylor Swift,1989,Bad Blood,8,You and I,19,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood",20,2014
Taylor Swift,1989,Bad Blood,8,You know it used to be mad love,21,2014
Taylor Swift,1989,Bad Blood,8,So take a look what you've done,22,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood, hey",23,2014
Taylor Swift,1989,Bad Blood,8,Now we've got problems,24,2014
Taylor Swift,1989,Bad Blood,8,And I don't think we can solve 'em,25,2014
Taylor Swift,1989,Bad Blood,8,You made a really deep cut,26,2014
Taylor Swift,1989,Bad Blood,8,"And baby, now we've got bad blood, hey!",27,2014
Taylor Swift,1989,Bad Blood,8,Did you think we'd be fine?,28,2014
Taylor Swift,1989,Bad Blood,8,Still got scars in my back from your knives,29,2014
Taylor Swift,1989,Bad Blood,8,So don't think it's in the past,30,2014
Taylor Swift,1989,Bad Blood,8,These kind of wounds they last and they last,31,2014
Taylor Swift,1989,Bad Blood,8,"Now, did you think it all through?",32,2014
Taylor Swift,1989,Bad Blood,8,All these things will catch up to you,33,2014
Taylor Swift,1989,Bad Blood,8,"And time can heal, but this won't",34,2014
Taylor Swift,1989,Bad Blood,8,So if you come in my way,35,2014
Taylor Swift,1989,Bad Blood,8,Just don't,36,2014
Taylor Swift,1989,Bad Blood,8,"Oh, it's so sad to",37,2014
Taylor Swift,1989,Bad Blood,8,Think about the good times,38,2014
Taylor Swift,1989,Bad Blood,8,You and I,39,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood",40,2014
Taylor Swift,1989,Bad Blood,8,You know it used to be mad love,41,2014
Taylor Swift,1989,Bad Blood,8,So take a look what you've done,42,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood, hey",43,2014
Taylor Swift,1989,Bad Blood,8,Now we've got problems,44,2014
Taylor Swift,1989,Bad Blood,8,And I don't think we can solve 'em,45,2014
Taylor Swift,1989,Bad Blood,8,You made a really deep cut,46,2014
Taylor Swift,1989,Bad Blood,8,"And baby, now we've got bad blood, hey!",47,2014
Taylor Swift,1989,Bad Blood,8,Band-aids don't fix bullet holes,48,2014
Taylor Swift,1989,Bad Blood,8,You say sorry just for show,49,2014
Taylor Swift,1989,Bad Blood,8,"You live like that, you live with ghosts",50,2014
Taylor Swift,1989,Bad Blood,8,Band-aids don't fix bullet holes,51,2014
Taylor Swift,1989,Bad Blood,8,You say sorry just for show,52,2014
Taylor Swift,1989,Bad Blood,8,"If you live like that, you live with ghosts",53,2014
Taylor Swift,1989,Bad Blood,8,"If you love like that, blood runs cold!",54,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood",55,2014
Taylor Swift,1989,Bad Blood,8,You know it used to be mad love,56,2014
Taylor Swift,1989,Bad Blood,8,So take a look what you've done,57,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood, hey!",58,2014
Taylor Swift,1989,Bad Blood,8,Now we've got problems,59,2014
Taylor Swift,1989,Bad Blood,8,And I don't think we can solve 'em,60,2014
Taylor Swift,1989,Bad Blood,8,You made a really deep cut,61,2014
Taylor Swift,1989,Bad Blood,8,"And baby, now we've got bad blood, hey!",62,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood",63,2014
Taylor Swift,1989,Bad Blood,8,You know it used to be mad love,64,2014
Taylor Swift,1989,Bad Blood,8,So take a look what you've done,65,2014
Taylor Swift,1989,Bad Blood,8,"'Cause baby, now we've got bad blood, hey!",66,2014
Taylor Swift,1989,Bad Blood,8,Now we've got problems,67,2014
Taylor Swift,1989,Bad Blood,8,And I don't think we can solve 'em,68,2014
Taylor Swift,1989,Bad Blood,8,You made a really deep cut,69,2014
Taylor Swift,1989,Bad Blood,8,"And baby, now we've got bad blood, hey!",70,2014
Taylor Swift,1989,Wildest Dreams,9,"He said, ""Let's get out of this town",1,2014
Taylor Swift,1989,Wildest Dreams,9,"Drive out of this city, away from the crowds""",2,2014
Taylor Swift,1989,Wildest Dreams,9,"I thought, ""Heaven can't help me now""",3,2014
Taylor Swift,1989,Wildest Dreams,9,"Nothing lasts forever, but this is gonna take me down",4,2014
Taylor Swift,1989,Wildest Dreams,9,He's so tall and handsome as hell,5,2014
Taylor Swift,1989,Wildest Dreams,9,"He's so bad, but he does it so well",6,2014
Taylor Swift,1989,Wildest Dreams,9,I can see the end as it begins,7,2014
Taylor Swift,1989,Wildest Dreams,9,My one condition is,8,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll remember me,9,2014
Taylor Swift,1989,Wildest Dreams,9,Standing in a nice dress,10,2014
Taylor Swift,1989,Wildest Dreams,9,"Staring at the sunset, babe",11,2014
Taylor Swift,1989,Wildest Dreams,9,Red lips and rosy cheeks,12,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll see me again,13,2014
Taylor Swift,1989,Wildest Dreams,9,Even if it's just in your,14,2014
Taylor Swift,1989,Wildest Dreams,9,"Wildest dreams, ah-aah haa",15,2014
Taylor Swift,1989,Wildest Dreams,9,"Wildest dreams, ah-aah haa",16,2014
Taylor Swift,1989,Wildest Dreams,9,"I said, ""No one has to know what we do""",17,2014
